,w_star,method,gamma,N,expected_return
11116,"[2.58225476e-01 2.21776814e-01 2.77555756e-17 2.92958114e-01
 2.27039596e-01]",SAA,10.0,100,0.0262251168001
11117,[0.282925   0.23219591 0.         0.26567263 0.21920646],SAA,10.0,200,0.0261607338723
11118,"[2.64412998e-01 2.26101189e-01 4.16333634e-17 2.87083177e-01
 2.22402636e-01]",SAA,10.0,50,0.026215075607310005
11119,[0.2788392  0.21915926 0.         0.29941715 0.20258439],SAA,10.0,100,0.026291270868800003
11120,[0.27377393 0.23199629 0.         0.27337511 0.22085467],SAA,10.0,200,0.0261775278586
11121,[0.25722677 0.17884753 0.01624099 0.3801934  0.16749131],SAA,10.0,50,0.0266481883948
11122,[0.27643271 0.23998159 0.         0.26844859 0.21513711],SAA,10.0,100,0.026168714823
11123,[0.2667946  0.22462447 0.         0.29675448 0.21182645],SAA,10.0,200,0.0262616719421
11124,"[2.67974600e-01 1.98022316e-01 2.77555756e-17 3.31279638e-01
 2.02723446e-01]",SAA,10.0,50,0.026391912334480003
11125,[0.31001193 0.24047416 0.         0.24508855 0.20442537],SAA,10.0,100,0.0261289101265
11126,[0.28613399 0.22837068 0.         0.28093968 0.20455564],SAA,10.0,200,0.0262316887193
11127,[0.06735177 0.         0.         0.93264823 0.        ],SAA,10.0,50,0.0285069059511
11128,"[5.30040298e-01 1.64354827e-01 1.51246203e-17 3.05604874e-01
 0.00000000e+00]",SAA,10.0,100,0.026747485155770002
11129,[0.26274544 0.23107531 0.         0.28543328 0.22074597],SAA,10.0,200,0.0262095560285
11130,[0.27211327 0.23963331 0.         0.2724139  0.21583952],SAA,10.0,50,0.026177863470400003
11131,[0.28576314 0.22907884 0.         0.28102301 0.20413501],SAA,10.0,100,0.0262320776104
11132,"[2.76897839e-01 2.29347366e-01 1.24900090e-16 2.83131348e-01
 2.10623447e-01]",SAA,10.0,200,0.026224731682250004
11133,[0.26755668 0.23375917 0.         0.26327695 0.2354072 ],SAA,10.0,50,0.026121902612499998
11134,"[2.72694954e-01 2.33537317e-01 1.38777878e-17 2.88357120e-01
 2.05410609e-01]",SAA,10.0,100,0.026244451737729997
11135,[0.26138928 0.2211166  0.         0.3101938  0.20730032],SAA,10.0,200,0.026308103508400002
11136,"[3.34173031e-01 0.00000000e+00 1.76172689e-16 6.65826969e-01
 0.00000000e+00]",SAA,10.0,50,0.02782117531033001
11137,"[3.41983272e-01 1.12003544e-01 0.00000000e+00 5.46013185e-01
 8.32667268e-17]",SAA,10.0,100,0.027412450721960004
11138,[0.2689886  0.22531427 0.         0.29332665 0.21237047],SAA,10.0,200,0.0262511913793
11139,"[2.34233406e-01 2.11329210e-01 2.77555756e-17 3.30619670e-01
 2.23817714e-01]",SAA,10.0,50,0.026337528074879997
11140,"[2.50119636e-01 2.16540410e-01 8.32667268e-17 3.28665127e-01
 2.04674826e-01]",SAA,10.0,100,0.0263647605671
11141,[0.24795535 0.21798894 0.         0.30353353 0.23052218],SAA,10.0,200,0.026248983318700004
11142,"[2.17239830e-01 2.12695972e-01 5.20417043e-18 3.25701866e-01
 2.44362332e-01]",SAA,10.0,50,0.02628400812006
11143,[0.2682521  0.22305889 0.         0.29468326 0.21400575],SAA,10.0,100,0.0262535518797
11144,"[2.75990194e-01 2.27776701e-01 2.77555756e-17 2.92240721e-01
 2.03992384e-01]",SAA,10.0,200,0.02626235432095
11145,"[4.51374362e-01 1.87141973e-01 0.00000000e+00 3.61483665e-01
 1.66533454e-16]",SAA,10.0,50,0.026870585243350006
11146,"[2.32818642e-01 2.28560436e-01 5.55111512e-17 3.10689744e-01
 2.27931178e-01]",SAA,10.0,100,0.026262861076140002
11147,[0.27820615 0.220821   0.         0.29599794 0.20497492],SAA,10.0,200,0.0262763744713
11148,"[2.81488089e-01 2.43364224e-01 2.77555756e-17 2.47062876e-01
 2.28084812e-01]",SAA,10.0,50,0.026085720128669998
11149,[0.28240977 0.23027121 0.         0.27174463 0.21557439],SAA,10.0,100,0.026185081037400002
11150,[0.27215713 0.22454932 0.         0.28650998 0.21678357],SAA,10.0,200,0.0262258439705
11151,"[3.94440216e-01 0.00000000e+00 0.00000000e+00 6.05559784e-01
 3.25260652e-18]",SAA,10.0,50,0.02766628864488
11152,[0.2922361  0.22954012 0.         0.27411904 0.20410474],SAA,10.0,100,0.026213977676599998
11153,"[2.62435507e-01 2.25349959e-01 2.77555756e-17 2.91822247e-01
 2.20392287e-01]",SAA,10.0,200,0.02623181109778
11154,"[2.90844872e-01 2.40644000e-01 2.77555756e-17 2.51910091e-01
 2.16601038e-01]",SAA,10.0,50,0.026122789356640003
11155,"[2.56969593e-01 2.23398412e-01 2.77555756e-17 2.89311192e-01
 2.30320802e-01]",SAA,10.0,100,0.026207952018669996
11156,"[2.93566895e-01 2.29448601e-01 2.77555756e-17 2.79040361e-01
 1.97944144e-01]",SAA,10.0,200,0.02623859781506
11157,[0.27821514 0.22475507 0.         0.27370565 0.22332414],SAA,10.0,50,0.026180128367300003
11158,[0.26252587 0.22742161 0.         0.28845738 0.22159514],SAA,10.0,100,0.0262189773974
11159,[0.27921901 0.22407535 0.         0.28439486 0.21231078],SAA,10.0,200,0.026229467169800003
11160,"[1.41208205e-01 9.45424294e-17 2.49366500e-17 8.58791795e-01
 4.16333634e-17]",SAA,10.0,50,0.028317094913150005
11161,[0.28933527 0.23259601 0.         0.27567066 0.20239806],SAA,10.0,100,0.026218508931399997
11162,[0.28655821 0.21909722 0.         0.28591901 0.20842555],SAA,10.0,200,0.0262453627851
11163,"[2.75787334e-01 2.19351568e-01 5.55111512e-17 2.88404261e-01
 2.16456837e-01]",SAA,10.0,50,0.026236020844160005
11164,"[2.78539376e-01 2.28249806e-01 4.16333634e-17 2.83704067e-01
 2.09506751e-01]",SAA,10.0,100,0.026229346597360002
11165,[0.28221093 0.23693021 0.         0.26916001 0.21169885],SAA,10.0,200,0.0261799252562
11166,[0.29205834 0.23324907 0.         0.26334233 0.21135026],SAA,10.0,50,0.0261689596233
11167,[0.28321848 0.25015375 0.         0.25031911 0.21630866],SAA,10.0,100,0.026110706023899997
11168,[0.2826942  0.22747423 0.         0.28446231 0.20536927],SAA,10.0,200,0.0262399788997
11169,[0.29215109 0.24448814 0.         0.25849774 0.20486304],SAA,10.0,50,0.026158914459700002
11170,"[2.65875973e-01 2.28363999e-01 2.77555756e-17 2.91723540e-01
 2.14036488e-01]",SAA,10.0,100,0.02624111147686
11171,[0.27954714 0.2265673  0.         0.28422931 0.20965626],SAA,10.0,200,0.026231922436
11172,"[2.61737889e-01 2.27924971e-01 2.77555756e-17 3.27104701e-01
 1.83232440e-01]",SAA,10.0,50,0.02639188802458
11173,[0.26647442 0.23087914 0.         0.2801688  0.22247764],SAA,10.0,100,0.0261928607448
11174,[0.2657927  0.2282613  0.         0.28539008 0.22055592],SAA,10.0,200,0.026212344409999998
11175,[0.28014301 0.23626282 0.         0.27288123 0.21071294],SAA,10.0,50,0.026191992248900002
11176,[0.25587183 0.22205975 0.         0.29486965 0.22719877],SAA,10.0,100,0.026229467599399998
11177,[0.28762811 0.22500759 0.         0.28977139 0.19759292],SAA,10.0,200,0.026270851566800004
11178,"[2.81523330e-01 2.40589994e-01 2.77555756e-17 2.59443446e-01
 2.18443230e-01]",SAA,10.0,50,0.026138643227720002
11179,[0.2 0.2 0.2 0.2 0.2],SAA,10.0,100,0.026616000000000004
11180,"[2.71452935e-01 2.31632369e-01 5.55111512e-17 2.74972007e-01
 2.21942689e-01]",SAA,10.0,200,0.026179859536120002
11181,[0.19673975 0.1999032  0.00421885 0.39876938 0.20036882],SAA,10.0,50,0.0265799831955
11182,[0.2 0.2 0.2 0.2 0.2],SAA,10.0,100,0.026616000000000004
11183,"[2.74961866e-01 2.23724669e-01 1.38777878e-17 2.90344780e-01
 2.10968685e-01]",SAA,10.0,200,0.026247664320449997
11184,[0.28114624 0.22684861 0.         0.28732475 0.2046804 ],SAA,10.0,50,0.026249227686500003
11185,[0.27051501 0.2348584  0.         0.27263158 0.22199501],SAA,10.0,100,0.0261708402313
11186,[0.27647458 0.22213417 0.         0.28799436 0.21339689],SAA,10.0,200,0.026238368754500002
11187,[0.28368462 0.19868023 0.         0.32670237 0.19093278],SAA,10.0,50,0.026402312618500002
11188,[0.26806027 0.2376185  0.         0.27392467 0.22039656],SAA,10.0,100,0.0261747643911
11189,"[2.55856139e-01 2.13216360e-01 2.77555756e-17 3.22388963e-01
 2.08538538e-01]",SAA,10.0,200,0.02634416553257
11190,"[3.29055835e-01 1.23592076e-01 8.67361738e-19 5.47352089e-01
 1.38777878e-17]",SAA,10.0,50,0.02740546200033
11191,[0.28350684 0.22213815 0.         0.29257539 0.20177962],SAA,10.0,100,0.026272559750700003
11192,[0.26059273 0.22893954 0.00104305 0.2794015  0.23002318],SAA,10.0,200,0.0261809816411
11193,[0.26150041 0.23857117 0.         0.29912988 0.20079855],SAA,10.0,50,0.026276508798200003
11194,"[2.62854707e-01 2.09857166e-01 6.93889390e-18 3.49227250e-01
 1.78060876e-01]",SAA,10.0,100,0.02647498506631
11195,[0.28800503 0.2233759  0.         0.2803604  0.20825867],SAA,10.0,200,0.026227548684899998
11196,[0.76444768 0.         0.         0.23555232 0.        ],SAA,10.0,50,0.0267153694624
11197,[0.28864991 0.23242425 0.         0.27754747 0.20137837],SAA,10.0,100,0.0262254549188
11198,"[2.76736978e-01 2.31916539e-01 1.38777878e-17 2.69662007e-01
 2.21684477e-01]",SAA,10.0,200,0.02616645545839
11199,"[2.38065334e-01 2.27006268e-01 4.16333634e-17 3.10251670e-01
 2.24676728e-01]",SAA,10.0,50,0.026269415065660003
11200,[0.2858778  0.2170447  0.         0.31449607 0.18258143],SAA,10.0,100,0.02637053251
11201,[0.26154673 0.2191032  0.         0.30161961 0.21773047],SAA,10.0,200,0.0262677499717
11202,"[2.87138601e-01 2.29110951e-01 9.71445147e-17 2.67307782e-01
 2.16442667e-01]",SAA,10.0,50,0.026173046822640003
11203,[0.26635853 0.23895174 0.         0.27161913 0.2230706 ],SAA,10.0,100,0.0261624783401
11204,[0.27873329 0.22682395 0.         0.28527411 0.20916865],SAA,10.0,200,0.026235317413200003
11205,[0.23321809 0.23553311 0.         0.2977083  0.2335405 ],SAA,10.0,50,0.026212397367
11206,[0.29358873 0.2410499  0.         0.26586057 0.1995008 ],SAA,10.0,100,0.026191280210900003
11207,[0.27560875 0.2143549  0.         0.31932289 0.19071345],SAA,10.0,200,0.026369663197700004
11208,[0.31485848 0.21261919 0.         0.29894625 0.17357608],SAA,10.0,50,0.026351932757100002
11209,"[2.98478105e-01 2.35315738e-01 5.55111512e-17 2.90513159e-01
 1.75692998e-01]",SAA,10.0,100,0.026305747168290004
11210,[0.26374415 0.22211214 0.         0.29425283 0.21989088],SAA,10.0,200,0.026241939448700007
11211,[0.31818983 0.23330952 0.         0.25121458 0.19728607],SAA,10.0,50,0.0261648807875
11212,[0.33141589 0.23224579 0.         0.26479652 0.1715418 ],SAA,10.0,100,0.026250430171400004
11213,"[2.82838001e-01 2.32581799e-01 2.77555756e-17 2.71419552e-01
 2.13160648e-01]",SAA,10.0,200,0.026186824578900002
11214,[0.25462678 0.20501252 0.         0.35033439 0.1900263 ],SAA,10.0,50,0.0264590970942
11215,[0.29231068 0.21619365 0.         0.30368205 0.18781362],SAA,10.0,100,0.0263334082969
11216,[0.26530841 0.23450311 0.         0.27295014 0.22723833],SAA,10.0,200,0.0261618588228
11217,[0.27961019 0.20233121 0.00368333 0.33371838 0.18065688],SAA,10.0,50,0.026447166598799997
11218,"[2.82556095e-01 2.40354415e-01 2.77555756e-17 2.59273251e-01
 2.17816239e-01]",SAA,10.0,100,0.0261396279403
11219,[0.27342733 0.22840413 0.         0.27581294 0.2223556 ],SAA,10.0,200,0.026184129230799998
11220,[0.28950884 0.21863217 0.         0.29633617 0.19552282],SAA,10.0,50,0.0262974559613
11221,[0.27122333 0.2050905  0.         0.32082697 0.20285919],SAA,10.0,100,0.0263584253651
11222,[0.26028424 0.22687    0.         0.29437449 0.21847127],SAA,10.0,200,0.0262407098882
11223,"[4.58427995e-01 2.15780888e-01 2.42861287e-17 3.25791117e-01
 9.71445147e-17]",SAA,10.0,50,0.026753080371490004
11224,"[2.70192144e-01 2.05770210e-01 3.46944695e-18 3.46043850e-01
 1.77993797e-01]",SAA,10.0,100,0.0264706115034
11225,"[2.83066349e-01 2.25146958e-01 1.38777878e-17 2.82720482e-01
 2.09066212e-01]",SAA,10.0,200,0.02623046161349
11226,[0.33312478 0.21296478 0.         0.27460939 0.17930105],SAA,10.0,50,0.026278026803799998
11227,[0.28108372 0.2291723  0.         0.26004257 0.22970141],SAA,10.0,100,0.0261287306136
11228,[0.24585953 0.22406855 0.         0.29769797 0.23237396],SAA,10.0,200,0.0262249406062
11229,"[2.82090172e-01 2.26546591e-01 2.77555756e-17 2.83775675e-01
 2.07587561e-01]",SAA,10.0,50,0.026234767534010002
11230,[0.25241318 0.22476516 0.         0.28624988 0.23657178],SAA,10.0,100,0.0261867900122
11231,"[2.83848315e-01 2.20086781e-01 2.77555756e-17 2.94908160e-01
 2.01156743e-01]",SAA,10.0,200,0.0262816033282
11232,[0.24108491 0.22238707 0.         0.31265152 0.2238765 ],SAA,10.0,50,0.026281284398400002
11233,[0.28377341 0.241332   0.         0.2605091  0.21438549],SAA,10.0,100,0.026148545591300004
11234,[0.27486851 0.23107844 0.         0.27930929 0.21474376],SAA,10.0,200,0.026205398822500003
11235,"[4.06406883e-01 4.16333634e-17 3.12250226e-17 5.93593117e-01
 0.00000000e+00]",SAA,10.0,50,0.027635534310690005
11236,[0.30201146 0.21746047 0.         0.32667464 0.15385343],SAA,10.0,100,0.0264569022819
11237,[0.27560828 0.22553801 0.         0.28863915 0.21021456],SAA,10.0,200,0.026243104305700003
11238,[0.2 0.2 0.2 0.2 0.2],SAA,10.0,50,0.026616000000000004
11239,"[2.66448753e-01 2.10965499e-01 2.77555756e-17 3.21607286e-01
 2.00978462e-01]",SAA,10.0,100,0.026358773344260004
11240,[0.27574203 0.24306995 0.         0.26792238 0.21326565],SAA,10.0,200,0.026168195118200004
11241,[0.31473317 0.23547289 0.         0.27588148 0.17391245],SAA,10.0,50,0.026271438513
11242,[0.27923119 0.25104992 0.         0.23133427 0.23838461],SAA,10.0,100,0.026018501587500003
11243,"[2.79511798e-01 2.31612267e-01 2.77555756e-17 2.89318962e-01
 1.99556974e-01]",SAA,10.0,200,0.026259953758330002
11244,[0.28688274 0.24076942 0.         0.27626492 0.19608293],SAA,10.0,50,0.0262248685726
11245,[0.29142697 0.22823465 0.         0.28711451 0.19322387],SAA,10.0,100,0.0262695510366
11246,"[2.76642373e-01 2.30753999e-01 5.55111512e-17 2.78615296e-01
 2.13988331e-01]",SAA,10.0,200,0.02620536520668
11247,[0.30633999 0.20517632 0.         0.36276924 0.12571446],SAA,10.0,50,0.026615029612099998
11248,"[3.70500180e-01 2.33970967e-01 1.38777878e-17 2.37952890e-01
 1.57575962e-01]",SAA,10.0,100,0.026206843424230002
11249,"[2.65706971e-01 2.29815402e-01 1.38777878e-17 2.74640808e-01
 2.29836819e-01]",SAA,10.0,200,0.026165407954090003
11250,"[2.79479713e-01 2.35621544e-01 6.93889390e-17 2.79210398e-01
 2.05688345e-01]",SAA,10.0,50,0.026218532827410004
11251,[0.26921643 0.23916631 0.         0.25781365 0.2338036 ],SAA,10.0,100,0.0261060901924
11252,[0.27533064 0.22507959 0.         0.30395008 0.19563969],SAA,10.0,200,0.0263109954729
11253,"[3.06944296e-01 2.44811087e-01 4.16333634e-17 2.52367992e-01
 1.95876625e-01]",SAA,10.0,50,0.026160213874890002
11254,"[3.98546491e-01 6.64204731e-02 8.67361738e-18 5.35033036e-01
 5.55111512e-17]",SAA,10.0,100,0.027425256479341
11255,[0.27610132 0.22902365 0.         0.28332347 0.21155156],SAA,10.0,200,0.026223725522100002
11256,[0.26967685 0.23300634 0.         0.26313992 0.2341769 ],SAA,10.0,50,0.026124602732500002
11257,"[4.26456438e-01 1.31208237e-01 1.83880688e-16 4.42335326e-01
 0.00000000e+00]",SAA,10.0,100,0.027128714400630003
11258,[0.26626054 0.22815351 0.         0.28993747 0.21564848],SAA,10.0,200,0.026233599572500002
11259,[0.2 0.2 0.2 0.2 0.2],SAA,10.0,50,0.026616000000000004
11260,"[3.14010831e-01 2.18290248e-01 1.38777878e-17 2.85707675e-01
 1.81991246e-01]",SAA,10.0,100,0.026296564396770004
11261,[0.28315983 0.23271407 0.         0.27742328 0.20670282],SAA,10.0,200,0.026214598724
11262,[0.23066458 0.22548072 0.         0.31467281 0.22918189],SAA,10.0,50,0.026273455426
11263,"[2.57833667e-01 2.43671357e-01 2.77555756e-17 2.60957349e-01
 2.37537627e-01]",SAA,10.0,100,0.026102908545520002
11264,"[2.73485894e-01 2.30767918e-01 2.77555756e-17 2.81096425e-01
 2.14649763e-01]",SAA,10.0,200,0.026210452643460003
11265,[0.2 0.2 0.2 0.2 0.2],SAA,10.0,50,0.026616000000000004
11266,"[2.91878577e-01 2.23278283e-01 5.55111512e-17 2.89773548e-01
 1.95069592e-01]",SAA,10.0,100,0.0262772832511
11267,"[2.70194653e-01 2.25786810e-01 6.93889390e-17 2.85765070e-01
 2.18253467e-01]",SAA,10.0,200,0.026219978909590005
11268,"[3.52703657e-01 2.28745228e-01 1.38777878e-17 2.16607313e-01
 2.01943803e-01]",SAA,10.0,50,0.026071058575530003
11269,[0.28618603 0.22401299 0.         0.28319586 0.20660511],SAA,10.0,100,0.0262374535458
11270,[0.28489816 0.23234809 0.         0.27194151 0.21081224],SAA,10.0,200,0.0261929087765
11271,"[6.30646753e-01 2.31585584e-16 0.00000000e+00 3.69353247e-01
 5.08924500e-16]",SAA,10.0,50,0.027059237844790023
11272,[0.2660383  0.22168112 0.         0.29960377 0.2126768 ],SAA,10.0,100,0.026270002195800002
11273,"[2.65486272e-01 2.31798847e-01 2.77555756e-17 2.88916754e-01
 2.13798127e-01]",SAA,10.0,200,0.026231266710370002
11274,"[0.00000000e+00 0.00000000e+00 1.75207071e-16 1.00000000e+00
 0.00000000e+00]",SAA,10.0,50,0.028680000000000004
11275,"[2.40007072e-01 2.35013615e-01 1.38777878e-17 2.73534004e-01
 2.51445310e-01]",SAA,10.0,100,0.026116180714589998
11276,"[2.99032086e-01 2.18198493e-01 2.77555756e-17 2.79793289e-01
 2.02976131e-01]",SAA,10.0,200,0.02624094615009
11277,"[3.13173773e-01 2.32426455e-01 6.93889390e-18 2.19642585e-01
 2.34757187e-01]",SAA,10.0,50,0.02601221626304
11278,[0.25261972 0.22257955 0.         0.28378697 0.24101376],SAA,10.0,100,0.0261738543611
11279,[0.25671792 0.20665169 0.         0.33024369 0.20638669],SAA,10.0,200,0.026374413189500002
11280,[0.26595534 0.23403478 0.         0.27116342 0.22884646],SAA,10.0,50,0.026154585019599996
11281,[0.30409293 0.24398516 0.         0.25537742 0.19654449],SAA,10.0,100,0.0261674024597
11282,[0.26952567 0.2236873  0.         0.29068262 0.21610442],SAA,10.0,200,0.026238654493899997
11283,[0.2 0.2 0.2 0.2 0.2],SAA,10.0,50,0.026616000000000004
11284,[0.27874667 0.23231147 0.         0.2851763  0.20376555],SAA,10.0,100,0.0262405549954
11285,"[2.72917100e-01 2.23031123e-01 2.77555756e-17 2.91811275e-01
 2.12240502e-01]",SAA,10.0,200,0.026249602797190002
11286,[0.28319935 0.23187093 0.         0.26697905 0.21795067],SAA,10.0,50,0.026166807528400005
11287,[0.31235982 0.23032774 0.         0.25468197 0.20263047],SAA,10.0,100,0.026166160889800002
11288,[0.27199629 0.22430238 0.         0.29310634 0.21059499],SAA,10.0,200,0.026254962821099997
11289,"[2.84402176e-01 2.40305185e-01 2.77555756e-17 2.69374073e-01
 2.05918565e-01]",SAA,10.0,50,0.026188593844550002
11290,[0.26558769 0.23476335 0.         0.29721054 0.20243843],SAA,10.0,100,0.026271838164
11291,"[2.80245429e-01 2.34383181e-01 1.24900090e-16 2.71364538e-01
 2.14006852e-01]",SAA,10.0,200,0.026183428775400003
11292,[0.2 0.2 0.2 0.2 0.2],SAA,10.0,50,0.026616000000000004
11293,"[2.94105006e-01 2.30098966e-01 5.55111512e-17 2.66694924e-01
 2.09101103e-01]",SAA,10.0,100,0.026184751730380002
11294,[0.27116677 0.22878937 0.         0.29009131 0.20995256],SAA,10.0,200,0.026244416054000002
11295,[0.27602336 0.18347335 0.         0.36997849 0.17052479],SAA,10.0,50,0.0265666055985
11296,[0.24138559 0.22742935 0.         0.30613651 0.22504854],SAA,10.0,100,0.026257740472400003
11297,[0.25306679 0.22205908 0.         0.31629034 0.2085838 ],SAA,10.0,200,0.026320446528900004
11298,"[2.70276629e-01 1.72455908e-16 0.00000000e+00 7.29723371e-01
 2.98372438e-16]",SAA,10.0,50,0.027985389063470013
11299,"[2.93935961e-01 2.29619451e-01 5.55111512e-17 2.75902886e-01
 2.00541703e-01]",SAA,10.0,100,0.026225367450440004
11300,[0.25944833 0.21833083 0.         0.30967067 0.21255017],SAA,10.0,200,0.026299134046799996
11301,"[2.83183789e-01 2.15169137e-01 2.77555756e-17 3.10061615e-01
 1.91585460e-01]",SAA,10.0,50,0.026343446215560003
11302,[0.28856735 0.23450852 0.         0.25268883 0.2242353 ],SAA,10.0,100,0.026115578496100002
11303,[0.26550789 0.22445369 0.         0.29781883 0.21221958],SAA,10.0,200,0.0262638020216
11304,[0.2591544  0.24899578 0.         0.24588316 0.24596667],SAA,10.0,50,0.0260431081072
11305,[0.26776935 0.22340377 0.         0.29781289 0.21101399],SAA,10.0,100,0.0262670587336
11306,[0.27477371 0.23488215 0.         0.27402032 0.21632382],SAA,10.0,200,0.0261853333148
11307,[0.32013122 0.24233211 0.         0.23172943 0.20580725],SAA,10.0,50,0.0260902380047
11308,[0.25851689 0.22268294 0.         0.30185754 0.21694264],SAA,10.0,100,0.0262666601977
11309,[0.27515213 0.226331   0.         0.30391392 0.19460294],SAA,10.0,200,0.026311776939099998
11310,[0.25758019 0.22643385 0.         0.29409652 0.22188944],SAA,10.0,50,0.0262337909722
11311,[0.28797879 0.2473891  0.         0.25229767 0.21233444],SAA,10.0,100,0.0261259493527
11312,[0.27208173 0.2290429  0.         0.28400434 0.21487102],SAA,10.0,200,0.026219051214100002
11313,"[2.87426664e-01 0.00000000e+00 4.10844861e-17 7.12573336e-01
 0.00000000e+00]",SAA,10.0,50,0.02794131347352
