,w_star,method,gamma,N,expected_return,mean_variance
183,"[0.00000000e+00 1.38777878e-16 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,20,100,28.680000000000017,2.4960000000000035
184,"[4.09666326e-02 9.60350095e-05 9.01577091e-04 9.57979025e-01
 5.67304815e-05]",Bagging,20,100,28.574325572624737,2.476251872714448
185,"[2.63677968e-15 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",MLE,20,100,28.680000000000113,2.4960000000000253
186,"[6.66905343e-01 6.24500451e-17 0.00000000e+00 3.33094657e-01
 9.02056208e-17]",SAA,20,200,26.966053268132345,2.34212493923358
187,"[6.40459875e-01 6.72119989e-03 2.55540015e-17 3.46456626e-01
 6.36230002e-03]",Bagging,20,200,26.982065208640243,2.343562097995704
188,"[5.45317792e-01 1.56125113e-17 0.00000000e+00 4.54682208e-01
 8.84708973e-17]",MLE,20,200,27.278533275386156,2.3414692640908603
189,[0.81535784 0.         0.         0.18464216 0.        ],SAA,20,50,26.584530342175622,2.3602836431142533
190,[0.62272235 0.0245762  0.00341285 0.2918589  0.05742969],Bagging,20,50,26.73664134764416,2.363844976377137
191,"[8.91205066e-01 0.00000000e+00 1.12431765e-16 1.08794934e-01
 5.52943108e-18]",MLE,20,50,26.389602980650814,2.376927689550956
192,"[8.68801807e-01 0.00000000e+00 4.98732999e-17 1.31198193e-01
 0.00000000e+00]",SAA,20,100,26.447179355972544,2.3714930403404146
193,"[6.93437985e-01 1.45311693e-01 8.35085131e-17 1.61250323e-01
 8.41095551e-17]",Bagging,20,100,26.3936328060936,2.3844274920189528
194,"[7.39237940e-01 4.77048956e-17 3.85975973e-17 2.60762060e-01
 1.83880688e-16]",MLE,20,100,26.78015849475693,2.348588583071895
195,"[6.33252298e-01 1.45716772e-16 0.00000000e+00 3.66747702e-01
 7.63278329e-17]",SAA,20,200,27.052541593692514,2.3406620999693803
196,"[6.58879117e-01 6.24868681e-05 5.35295007e-17 3.40189514e-01
 8.68882543e-04]",Bagging,20,200,26.982553869173103,2.3418885536294742
197,"[6.97549700e-01 1.66533454e-16 0.00000000e+00 3.02450300e-01
 5.55111512e-17]",MLE,20,200,26.88729727117291,2.344310158703358
198,"[1.00000000e+00 0.00000000e+00 5.20417043e-18 7.63278329e-17
 0.00000000e+00]",SAA,20,50,26.110000000000003,2.4095000000000004
199,[0.76641003 0.0170733  0.00488147 0.1023857  0.10924949],Bagging,20,50,26.160533079268358,2.399371873162897
200,"[1.00000000e+00 1.94289029e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",MLE,20,50,26.11,2.4095000000000004
201,"[5.78887262e-01 2.63677968e-16 0.00000000e+00 4.21112738e-01
 4.26741975e-16]",SAA,20,100,27.192259736866493,2.340370897484298
202,"[5.47782834e-01 1.96444965e-16 2.87193500e-16 4.52217166e-01
 1.11625390e-16]",Bagging,20,100,27.272198117216696,2.3413554101339358
203,[0.5807556 0.        0.        0.4192444 0.       ],MLE,20,100,27.18745810364858,2.3403384357532326
204,"[2.66565594e-01 0.00000000e+00 7.24789152e-17 7.33434406e-01
 0.00000000e+00]",SAA,20,200,27.994926422603772,2.388286948312005
205,"[2.37676408e-01 2.34430199e-02 4.84551843e-04 6.99547276e-01
 3.88487451e-02]",Bagging,20,200,27.813111602085986,2.3989162714164687
206,"[2.39006766e-01 3.16587034e-17 0.00000000e+00 7.60993234e-01
 0.00000000e+00]",MLE,20,200,28.065752611184344,2.3965707784451133
207,"[5.90932229e-01 5.37764278e-17 2.08166817e-16 4.09067771e-01
 4.51028104e-17]",SAA,20,50,27.161304170558527,2.3402146964160515
208,"[5.45606138e-01 1.86124716e-16 2.26295897e-16 4.52743261e-01
 1.65060114e-03]",Bagging,20,50,27.270364520527313,2.3417372631611664
209,"[5.95793036e-01 3.50414142e-16 1.52655666e-16 4.04206964e-01
 0.00000000e+00]",MLE,20,50,27.148811896281412,2.3401872427724086
210,"[7.15735106e-01 2.11636264e-16 0.00000000e+00 2.84264894e-01
 1.94289029e-16]",SAA,20,100,26.84056077695315,2.3459914417265106
211,"[6.83888383e-01 1.28696018e-16 1.13109121e-16 2.97647688e-01
 1.84639291e-02]",Bagging,20,100,26.839319174013767,2.347565229164089
212,"[6.46351405e-01 4.96130914e-16 0.00000000e+00 3.53648595e-01
 4.23272528e-16]",MLE,20,100,27.018876889678598,2.3411149151710173
213,"[7.95374650e-01 0.00000000e+00 2.63677968e-16 2.04625350e-01
 1.38777878e-17]",SAA,20,200,26.635887149229497,2.3567276904053376
214,"[7.57309052e-01 1.21566440e-16 8.18006145e-17 2.42690948e-01
 6.59037712e-17]",Bagging,20,200,26.733715736207266,2.350910808598517
215,"[7.52027463e-01 0.00000000e+00 0.00000000e+00 2.47972537e-01
 5.20417043e-17]",MLE,20,200,26.747289421119483,2.350202850029713
216,"[5.47363895e-01 0.00000000e+00 6.54858112e-17 4.52636105e-01
 4.90059382e-17]",SAA,20,50,27.27327478921592,2.341374388663243
217,[0.49642275 0.01241481 0.00423915 0.41369546 0.07322783],Bagging,20,50,27.03252152896183,2.3655761994668643
218,"[6.99695906e-01 0.00000000e+00 3.98986399e-17 3.00304094e-01
 1.04083409e-17]",MLE,20,50,26.881781522233265,2.344493675069109
219,"[7.18133567e-01 0.00000000e+00 1.66533454e-16 2.81866433e-01
 0.00000000e+00]",SAA,20,100,26.834396731604016,2.346234562074134
220,"[6.69632016e-01 1.17801005e-16 6.94087257e-17 3.04594031e-01
 2.57739532e-02]",Bagging,20,100,26.84306292919921,2.348248838481953
221,"[7.67940768e-01 0.00000000e+00 1.38777878e-17 2.32059232e-01
 1.38777878e-17]",MLE,20,100,26.70639222666151,2.3524091700268634
222,"[6.49279482e-01 6.76542156e-17 3.29597460e-17 3.50720518e-01
 0.00000000e+00]",SAA,20,200,27.011351730634964,2.3412364543195023
223,[0.6039664  0.00913941 0.00071675 0.34979439 0.03638305],Bagging,20,200,26.932526573003187,2.3505285762548924
224,"[6.57804039e-01 0.00000000e+00 6.07153217e-18 3.42195961e-01
 1.04083409e-16]",MLE,20,200,26.989443618692437,2.3416325663233346
225,[0.         0.05162977 0.         0.94837023 0.        ],SAA,20,50,28.50084470814334,2.4855093235054087
226,[0.1084093  0.06414011 0.00479662 0.7907599  0.03189407],Bagging,20,50,28.03635386627457,2.4432763224572085
227,"[3.13979562e-17 8.50976670e-02 2.67387000e-17 9.14902333e-01
 8.63038398e-18]",MLE,20,50,28.384711095485425,2.4797741323267624
228,"[1.43309494e-01 4.51028104e-17 0.00000000e+00 8.56690506e-01
 0.00000000e+00]",SAA,20,100,28.31169459928695,2.4304435032862237
229,"[1.97905469e-01 2.09515099e-16 7.68478707e-17 7.99210692e-01
 2.88383995e-03]",Bagging,20,100,28.15840566615989,2.4102234316629514
230,"[2.03931336e-01 3.62557206e-16 0.00000000e+00 7.96068664e-01
 0.00000000e+00]",MLE,20,100,28.15589646620637,2.408065270496081
231,"[6.96290731e-01 3.81639165e-17 0.00000000e+00 3.03709269e-01
 6.24500451e-17]",SAA,20,200,26.890532821047795,2.3442043638937986
232,"[6.85269653e-01 8.40961415e-17 8.49473781e-05 3.14645400e-01
 5.61426990e-17]",Bagging,20,200,26.918875680893883,2.343454651389047
233,"[7.85435239e-01 1.11022302e-16 6.24500451e-17 2.14564761e-01
 0.00000000e+00]",MLE,20,200,26.661431437017075,2.3550877801106003
234,"[2.43899036e-01 0.00000000e+00 1.21430643e-17 7.56100964e-01
 4.33680869e-17]",SAA,20,50,28.053179477692506,2.39505220914032
235,[0.27241015 0.03322713 0.02662514 0.6668757  0.00086189],Bagging,20,50,27.866586825458953,2.4186664294362785
236,"[2.82925301e-01 0.00000000e+00 1.38777878e-17 7.17074699e-01
 0.00000000e+00]",MLE,20,50,27.95288197525198,2.383680538339276
237,"[3.45388812e-01 0.00000000e+00 3.13984949e-16 6.54611188e-01
 0.00000000e+00]",SAA,20,100,27.792350753557074,2.3682245680199703
238,"[3.39147618e-01 1.25542446e-16 1.29861140e-16 6.19464745e-01
 4.13876363e-02]",Bagging,20,100,27.622146257630675,2.373746250878776
239,"[3.18518966e-01 0.00000000e+00 0.00000000e+00 6.81481034e-01
 1.62196645e-16]",MLE,20,100,27.861406257316467,2.3744591227838168
240,"[9.44561557e-01 2.51209643e-16 0.00000000e+00 5.54384430e-02
 2.11094163e-16]",SAA,20,200,26.2524767984018,2.3916213707897285
241,"[8.69987007e-01 4.55055352e-03 3.32809409e-17 1.25462439e-01
 6.73078130e-17]",Bagging,20,200,26.428342971075182,2.373314453281128
242,"[9.72324585e-01 0.00000000e+00 0.00000000e+00 2.76754148e-02
 5.55111512e-17]",MLE,20,200,26.181125815931907,2.400242115861885
243,"[7.56054091e-01 0.00000000e+00 5.48172618e-16 2.43945909e-01
 0.00000000e+00]",SAA,20,50,26.736940986211557,2.3507404021494374
244,"[6.81073905e-01 3.03814343e-03 3.47593041e-16 2.97039078e-01
 1.88488743e-02]",Bagging,20,50,26.83427777323391,2.3481321151501593
245,"[8.10649658e-01 1.00267017e-15 0.00000000e+00 1.89350342e-01
 9.02056208e-17]",MLE,20,50,26.59663037801295,2.3594146945855616
246,"[6.38241680e-01 1.70002901e-16 1.38777878e-17 3.61758320e-01
 1.35308431e-16]",SAA,20,100,27.039718881241715,2.3408170546796043
247,"[5.97583055e-01 2.95307297e-02 7.12580801e-17 3.52208496e-01
 2.06777193e-02]",Bagging,20,100,26.948690179590695,2.349823256242567
248,"[5.99326996e-01 2.74086309e-16 0.00000000e+00 4.00673004e-01
 1.11022302e-16]",MLE,20,100,27.139729620985364,2.34018012882032
249,"[6.09848110e-01 0.00000000e+00 2.77555756e-17 3.90151890e-01
 2.94902991e-17]",SAA,20,200,27.112690356295403,2.340222979436531
250,"[6.12548766e-01 7.35390156e-04 3.50347735e-17 3.83485064e-01
 3.23077920e-03]",Bagging,20,200,27.088659360396786,2.341020729711251
251,"[5.19210732e-01 0.00000000e+00 7.19910243e-17 4.80789268e-01
 0.00000000e+00]",MLE,20,200,27.34562841754539,2.3429980712619645
252,"[9.19376013e-01 8.06239865e-02 2.77555756e-17 2.08166817e-17
 1.38777878e-17]",SAA,20,50,26.03743841214708,2.4166063360212897
253,[0.68947696 0.18130352 0.0223566  0.04105895 0.06580397],Bagging,20,50,25.987721570007682,2.4621888895222326
254,"[9.29306586e-01 7.06934137e-02 6.93889390e-18 3.46944695e-17
 2.77555756e-17]",MLE,20,50,26.046375927698097,2.415616608099149
255,"[3.77526345e-01 1.62989902e-01 1.56125113e-17 4.59483753e-01
 3.18755439e-17]",SAA,20,100,27.144182333151207,2.37488644494369
256,[0.36972019 0.09460913 0.01295725 0.44897364 0.07373979],Bagging,20,100,27.072546973383016,2.4006789233525985
257,"[2.63724695e-01 2.81929166e-01 0.00000000e+00 4.54346139e-01
 2.77555756e-17]",MLE,20,100,27.023933326498224,2.4039907615176412
258,"[5.88974712e-01 1.23165367e-16 1.21430643e-17 4.11025288e-01
 0.00000000e+00]",SAA,20,200,27.16633498981497,2.3402315316403177
259,"[5.71272479e-01 1.23021981e-16 1.86299815e-16 4.28727521e-01
 8.63783871e-17]",Bagging,20,200,27.21182972836453,2.340534469352461
260,"[6.50193522e-01 1.61329283e-16 0.00000000e+00 3.49806478e-01
 2.23779328e-16]",MLE,20,200,27.009002648351498,2.3412759150728224
261,"[2.14748245e-01 2.16840434e-17 4.42354486e-17 7.85251755e-01
 0.00000000e+00]",SAA,20,50,28.128097011022312,2.404406864990092
262,"[3.01538579e-01 9.82057258e-04 2.69261887e-16 6.39514863e-01
 5.79645010e-02]",Bagging,20,50,27.640797859935784,2.383971505594259
263,"[2.59064407e-01 2.23779328e-16 0.00000000e+00 7.40935593e-01
 1.86482774e-16]",MLE,20,50,28.014204473671604,2.390476561424493
264,"[7.23440065e-01 4.51028104e-17 4.51028104e-17 2.76559935e-01
 8.32667268e-17]",SAA,20,100,26.820759032691857,2.3467901597144882
265,[0.65482353 0.02405572 0.01302352 0.26686717 0.04123006],Bagging,20,100,26.730960099908945,2.3764306392796177
266,"[7.67370002e-01 4.25007252e-17 2.81892565e-17 2.32629998e-01
 0.00000000e+00]",MLE,20,100,26.70785909428554,2.352326243740207
267,"[9.84878410e-01 0.00000000e+00 8.50014503e-17 1.51215898e-02
 1.37476835e-16]",SAA,20,200,26.148862485858427,2.4043593799779135
268,"[9.14112249e-01 7.62253758e-17 4.55186019e-17 8.56076064e-02
 2.80145019e-04]",Bagging,20,200,26.329470868503254,2.383024600189385
269,"[9.26016622e-01 3.05311332e-16 0.00000000e+00 7.39833777e-02
 0.00000000e+00]",MLE,20,200,26.300137280619758,2.3862348025307263
270,[0.22563868 0.         0.         0.7350702  0.03929112],SAA,20,50,27.92329854871626,2.4028595471850247
271,[0.18386185 0.03259969 0.02324801 0.67700795 0.0832825 ],Bagging,20,50,27.724697419891893,2.4481887837937966
272,[0.212538   0.03655831 0.         0.72508546 0.02581822],MLE,20,50,27.890737977429804,2.4041929376621267
273,"[5.59506953e-01 1.12757026e-17 1.81061763e-17 3.26435079e-01
 1.14057968e-01]",SAA,20,100,26.728806275325642,2.3658626753099847
274,[0.48641635 0.04584045 0.00393784 0.2971476  0.16665776],Bagging,20,100,26.521750016221397,2.396656991800328
275,"[5.30365614e-01 2.62376926e-16 7.15573434e-18 3.21770332e-01
 1.47864054e-01]",MLE,20,100,26.65157212792028,2.374754308081921
276,"[5.61062541e-01 0.00000000e+00 1.56125113e-17 4.38937459e-01
 0.00000000e+00]",SAA,20,200,27.23806926881299,2.340832588677305
277,[0.52455583 0.01082113 0.00053928 0.46012986 0.00395391],Bagging,20,200,27.276668260253615,2.3452975119344215
278,"[5.89758003e-01 3.88578059e-16 0.00000000e+00 4.10241997e-01
 1.45716772e-16]",MLE,20,200,27.164321932763535,2.340224396853518
279,"[1.00000000e+00 9.71445147e-17 0.00000000e+00 2.77555756e-17
 1.38777878e-16]",SAA,20,50,26.11,2.4094999999999986
280,[0.87383893 0.00369333 0.00866399 0.10584419 0.00795956],Bagging,20,50,26.387506144588027,2.390091394788205
281,"[1.00000000e+00 1.94289029e-16 0.00000000e+00 0.00000000e+00
 1.38777878e-16]",MLE,20,50,26.11,2.4095000000000004
282,"[1.00000000e+00 9.71445147e-17 0.00000000e+00 0.00000000e+00
 1.24900090e-16]",SAA,20,100,26.110000000000003,2.4095000000000004
283,"[8.78874357e-01 4.81431362e-03 5.40561519e-17 1.16074709e-01
 2.36620306e-04]",Bagging,20,100,26.403522443019853,2.3756188371271953
284,"[1.00000000e+00 4.85722573e-16 0.00000000e+00 5.55111512e-17
 0.00000000e+00]",MLE,20,100,26.11,2.4095000000000004
285,"[8.33499884e-01 0.00000000e+00 6.93889390e-18 1.66500116e-01
 0.00000000e+00]",SAA,20,200,26.537905297895044,2.3638114607996403
286,"[8.23708442e-01 9.25439738e-17 6.28501157e-17 1.72474969e-01
 3.81658881e-03]",Bagging,20,200,26.545894654646247,2.3629678358035133
287,"[9.06328677e-01 0.00000000e+00 2.08166817e-16 9.36713226e-02
 0.00000000e+00]",MLE,20,200,26.35073529896217,2.38084216585289
288,"[9.85136095e-01 0.00000000e+00 5.55111512e-17 1.48639052e-02
 0.00000000e+00]",SAA,20,50,26.148200236472473,2.4044453219826054
289,"[8.15725354e-01 1.31492582e-16 3.06301208e-16 1.84274646e-01
 1.11777449e-16]",Bagging,20,50,26.583585840727594,2.360352278977686
290,"[7.16217634e-01 1.83880688e-16 0.00000000e+00 2.83782366e-01
 1.80411242e-16]",MLE,20,50,26.839320681304926,2.346039952886509
291,"[4.61170844e-02 6.00648004e-17 0.00000000e+00 8.95520857e-01
 5.83620584e-02]",SAA,20,100,28.298849830441494,2.47204701765689
292,[0.13208543 0.00321959 0.00158034 0.75106089 0.11205375],Bagging,20,100,27.825474254941447,2.4411036892263773
293,"[1.30333043e-16 6.94148485e-17 0.00000000e+00 9.89624778e-01
 1.03752219e-02]",MLE,20,100,28.63331150146301,2.4954494098938134
294,"[5.98771531e-01 0.00000000e+00 0.00000000e+00 4.01228469e-01
 3.79904441e-16]",SAA,20,200,27.14115716528025,2.3401805306090075
295,"[5.89512556e-01 6.72596507e-17 6.40995818e-04 4.08090945e-01
 1.75550313e-03]",Bagging,20,200,27.157193987114724,2.341405487711084
296,"[5.88066269e-01 0.00000000e+00 1.31838984e-16 4.11933731e-01
 0.00000000e+00]",MLE,20,200,27.168669689129864,2.34024047186284
297,"[4.63432270e-01 6.74373751e-17 0.00000000e+00 5.36567730e-01
 3.52365706e-18]",SAA,20,50,27.48897906589795,2.3482421157496036
298,[0.38933863 0.15339629 0.00659593 0.44571867 0.00495049],Bagging,20,50,27.126288506776685,2.383016869136495
299,"[6.16119879e-01 0.00000000e+00 1.04083409e-17 3.83880121e-01
 0.00000000e+00]",MLE,20,50,27.096571911432164,2.3402941272514264
300,"[6.90838564e-01 0.00000000e+00 6.93889390e-18 3.09161436e-01
 3.19189120e-16]",SAA,20,100,26.904544891511804,2.3437620459852515
301,"[6.34709524e-01 1.14091137e-16 5.82067489e-17 3.64964865e-01
 3.25611397e-04]",Bagging,20,100,27.047331272998154,2.340772582641817
302,"[6.99424122e-01 0.00000000e+00 0.00000000e+00 3.00575878e-01
 1.56125113e-16]",MLE,20,100,26.88248000622437,2.3444702149834633
303,"[3.71856492e-01 0.00000000e+00 5.46437895e-17 6.28143508e-01
 0.00000000e+00]",SAA,20,200,27.724328816207667,2.362694601983988
304,"[3.63118684e-01 9.15131686e-17 9.79506190e-17 6.36881316e-01
 5.30988014e-17]",Bagging,20,200,27.7467849817954,2.3644531360001677
305,"[4.27283915e-01 0.00000000e+00 0.00000000e+00 5.72716085e-01
 1.95156391e-17]",MLE,20,200,27.581880338897783,2.353079484743221
306,"[1.00876937e-01 6.88682116e-02 0.00000000e+00 8.30254852e-01
 9.10729825e-18]",SAA,20,50,28.18177357880825,2.438925354638494
307,[0.15393881 0.04535128 0.01130181 0.72555587 0.06385224],Bagging,20,50,27.84215964958902,2.4390329985146835
308,"[5.01857472e-02 1.25855082e-01 8.22096297e-17 8.23959171e-01
 0.00000000e+00]",MLE,20,50,28.11430549477911,2.4530078685762424
309,"[4.66217970e-01 0.00000000e+00 4.38017678e-17 5.33782030e-01
 0.00000000e+00]",SAA,20,100,27.481819818306725,2.347916296312901
310,[0.44823825 0.00091438 0.0083227  0.48315625 0.05936842],Bagging,20,100,27.259527888938884,2.3704087132652663
311,"[6.69763366e-01 8.66277536e-17 0.00000000e+00 2.36771182e-01
 9.34654525e-02]",MLE,20,100,26.538113613538535,2.3663191799406946
312,"[8.22975807e-01 0.00000000e+00 5.33427469e-17 1.77024193e-01
 0.00000000e+00]",SAA,20,200,26.564952174861922,2.3617302828166675
313,"[7.71452590e-01 7.08493594e-17 3.46823400e-17 2.03121127e-01
 2.54262832e-02]",Bagging,20,200,26.58294856890335,2.359881244580291
314,"[9.40628660e-01 6.24500451e-17 8.32667268e-17 5.93713398e-02
 3.46944695e-17]",MLE,20,200,26.262584343190976,2.3904541367137284
315,"[1.00000000e+00 0.00000000e+00 7.63278329e-17 0.00000000e+00
 0.00000000e+00]",SAA,20,50,26.11000000000001,2.409500000000002
316,[0.8605233  0.08521015 0.00272303 0.03968064 0.01186288],Bagging,20,50,26.119991991382037,2.40941265233673
317,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 1.80411242e-16
 0.00000000e+00]",MLE,20,50,26.110000000000003,2.4095000000000004
318,"[5.75970321e-01 0.00000000e+00 4.51028104e-17 4.24029679e-01
 6.07153217e-17]",SAA,20,100,27.199756274989287,2.340427622261514
319,[0.47958214 0.10547377 0.00095239 0.41034046 0.00365124],Bagging,20,100,27.065258861146706,2.361830304346532
320,"[5.23724878e-01 1.27935856e-16 0.00000000e+00 4.76275122e-01
 3.33934269e-17]",MLE,20,100,27.334027063037404,2.3426915206791383
321,"[6.44261437e-01 1.78676518e-16 0.00000000e+00 3.55738563e-01
 0.00000000e+00]",SAA,20,200,27.024248105893072,2.3410327055496047
322,"[6.62215865e-01 6.77160846e-04 4.53632476e-17 3.31378548e-01
 5.72842555e-03]",Bagging,20,200,26.949977562956438,2.34326708892996
323,[6.6933875e-01 9.5843472e-17 0.0000000e+00 3.3066125e-01 4.2934406e-17],MLE,20,200,26.959799412060455,2.3422687382402136
324,"[6.44624180e-01 0.00000000e+00 5.37764278e-17 3.55375820e-01
 1.90819582e-17]",SAA,20,50,27.023315858384485,2.3410467028549697
325,[0.48849517 0.01901137 0.0257932  0.38808269 0.07861757],Bagging,20,50,27.010493398971096,2.4008811844066957
326,"[5.09742500e-01 0.00000000e+00 1.21430643e-17 4.90257500e-01
 0.00000000e+00]",MLE,20,50,27.3699617758017,2.3436983725349574
327,"[3.23435306e-01 1.55944539e-01 2.31453330e-02 4.97474822e-01
 7.17199737e-17]",SAA,20,100,27.312735686763716,2.413796990439249
328,[0.29444482 0.12848836 0.05051294 0.52086788 0.005686  ],Bagging,20,100,27.462948029298236,2.459681854854032
329,[0.25114529 0.14668896 0.03425041 0.56791535 0.        ],MLE,20,100,27.533081019272917,2.441012051198844
330,"[5.37268894e-01 3.33066907e-16 0.00000000e+00 4.62731106e-01
 4.51028104e-17]",SAA,20,200,27.29921894339562,2.3418776648987594
331,"[5.18035059e-01 3.27828783e-02 4.28940445e-17 4.41393141e-01
 7.78892174e-03]",Bagging,20,200,27.199843162575554,2.3485489365698116
332,"[5.99714130e-01 0.00000000e+00 0.00000000e+00 4.00285870e-01
 6.52689708e-17]",MLE,20,200,27.138734685175976,2.3401800067984375
333,"[9.33007693e-01 4.98732999e-18 6.69923069e-02 3.13876529e-17
 0.00000000e+00]",SAA,20,50,26.296908536205894,2.511488490018792
334,"[8.15837525e-01 5.87129493e-02 6.51616339e-02 6.02878916e-02
 7.13939383e-17]",Bagging,20,50,26.3938991857694,2.4991016348825825
335,"[9.20188871e-01 0.00000000e+00 7.98111291e-02 5.94142791e-17
 1.70436582e-16]",MLE,20,50,26.332673050100585,2.534850548856358
336,[0.         0.         0.01149409 0.83934635 0.14915956],SAA,20,100,28.011310688929182,2.509289182471016
337,[0.037401   0.00726432 0.03034966 0.76759323 0.15739179],Bagging,20,100,27.85708610926699,2.518514044937936
338,"[9.30950260e-18 1.09868619e-19 2.58093361e-02 8.88982332e-01
 8.52083322e-02]",MLE,20,100,28.302240559060596,2.5228398078758216
339,"[9.34981120e-01 0.00000000e+00 3.92481186e-17 6.50188802e-02
 0.00000000e+00]",SAA,20,200,26.277098522197967,2.3888014459220246
340,"[8.42060347e-01 6.71767600e-17 2.81933921e-04 1.27044686e-01
 3.06130329e-02]",Bagging,20,200,26.378208285842508,2.3753459215252803
341,"[8.84849273e-01 0.00000000e+00 5.55111512e-17 1.15150727e-01
 0.00000000e+00]",MLE,20,200,26.40593736873147,2.3753417188008106
342,"[3.24956516e-01 0.00000000e+00 0.00000000e+00 6.75043484e-01
 1.07552856e-16]",SAA,20,50,27.844861755134023,2.372908477301118
343,"[3.33976030e-01 1.30048465e-02 6.57910035e-16 6.49703385e-01
 3.31573879e-03]",Bagging,20,50,27.76163396059423,2.37106689900196
344,"[2.12404874e-01 0.00000000e+00 1.21430643e-16 7.87595126e-01
 0.00000000e+00]",MLE,20,50,28.134119474978846,2.4051908227143555
345,"[8.77193851e-01 6.09321621e-17 1.17093835e-17 1.30104261e-17
 1.22806149e-01]",SAA,20,100,25.872984132804177,2.4170072915331744
346,[0.74017815 0.05884671 0.00999993 0.08910669 0.10186852],Bagging,20,100,26.117335707399278,2.4154913895800147
347,"[6.53604491e-01 0.00000000e+00 1.84314369e-17 1.05391366e-01
 2.41004143e-01]",MLE,20,100,25.915717813717805,2.4152346787266024
348,"[7.41948047e-01 7.28583860e-17 0.00000000e+00 2.58051953e-01
 0.00000000e+00]",SAA,20,200,26.77319352016856,2.348918819163214
